Market,DealerCode,MLI,Month,Qty,Revenue
DE,D08810,9810,3,11,1100
FR,D08811,9811,4,12,1200
HU,D08812,9812,5,13,1300
NL,D08813,9813,6,14,1400
DE,D08814,9814,7,15,1500
FR,D08815,9815,8,16,1600
HU,D08816,9816,9,17,1700
NL,D08817,9817,10,18,1800
DE,D08818,9818,11,19,1900
FR,D08819,9819,12,20,2000
HU,D08820,9820,1,21,2100
NL,D08821,9821,2,22,2200
DE,D08822,9822,3,23,2300
FR,D08823,9823,4,24,2400
HU,D08824,9824,5,25,2500
NL,D08825,9825,6,26,2600
DE,D08826,9826,7,27,2700
FR,D08827,9827,8,28,2800
HU,D08828,9828,9,29,2900
NL,D08829,9829,10,30,3000
DE,D08830,9830,11,31,3100
FR,D08831,9831,12,32,3200
HU,D08832,9832,1,33,3300
NL,D08833,9833,2,34,3400
DE,D08834,9834,3,35,3500
FR,D08835,9835,4,36,3600
HU,D08836,9836,5,37,3700
NL,D08837,9837,6,38,3800
DE,D08838,9838,7,39,3900
FR,D08839,9839,8,40,4000
HU,D08840,9840,9,41,4100
NL,D08841,9841,10,42,4200
DE,D08842,9842,11,43,4300
FR,D08843,9843,12,44,4400
HU,D08844,9844,1,45,4500
NL,D08845,9845,2,46,4600
DE,D08846,9846,3,47,4700
FR,D08847,9847,4,48,4800
HU,D08848,9848,5,49,4900
NL,D08849,9849,6,50,5000
DE,D08850,9850,7,1,100
FR,D08851,9851,8,2,200
HU,D08852,9852,9,3,300
NL,D08853,9853,10,4,400
DE,D08854,9854,11,5,500
FR,D08855,9855,12,6,600
HU,D08856,9856,1,7,700
NL,D08857,9857,2,8,800
DE,D08858,9858,3,9,900
FR,D08859,9859,4,10,1000
HU,D08860,9860,5,11,1100
NL,D08861,9861,6,12,1200
DE,D08862,9862,7,13,1300
FR,D08863,9863,8,14,1400
HU,D08864,9864,9,15,1500
NL,D08865,9865,10,16,1600
DE,D08866,9866,11,17,1700
FR,D08867,9867,12,18,1800
HU,D08868,9868,1,19,1900
NL,D08869,9869,2,20,2000
DE,D08870,9870,3,21,2100
FR,D08871,9871,4,22,2200
HU,D08872,9872,5,23,2300
NL,D08873,9873,6,24,2400
DE,D08874,9874,7,25,2500
FR,D08875,9875,8,26,2600
HU,D08876,9876,9,27,2700
NL,D08877,9877,10,28,2800
DE,D08878,9878,11,29,2900
FR,D08879,9879,12,30,3000
HU,D08880,9880,1,31,3100
NL,D08881,9881,2,32,3200
DE,D08882,9882,3,33,3300
FR,D08883,9883,4,34,3400
HU,D08884,9884,5,35,3500
NL,D08885,9885,6,36,3600
DE,D08886,9886,7,37,3700
FR,D08887,9887,8,38,3800
HU,D08888,9888,9,39,3900
NL,D08889,9889,10,40,4000
DE,D08890,9890,11,41,4100
FR,D08891,9891,12,42,4200
HU,D08892,9892,1,43,4300
NL,D08893,9893,2,44,4400
DE,D08894,9894,3,45,4500
FR,D08895,9895,4,46,4600
HU,D08896,9896,5,47,4700
NL,D08897,9897,6,48,4800
DE,D08898,9898,7,49,4900
FR,D08899,9899,8,50,5000
HU,D08900,9900,9,1,100
NL,D08901,9901,10,2,200
DE,D08902,9902,11,3,300
FR,D08903,9903,12,4,400
HU,D08904,9904,1,5,500
NL,D08905,9905,2,6,600
DE,D08906,9906,3,7,700
FR,D08907,9907,4,8,800
HU,D08908,9908,5,9,900
NL,D08909,9909,6,10,1000
DE,D08910,9910,7,11,1100
FR,D08911,9911,8,12,1200
HU,D08912,9912,9,13,1300
NL,D08913,9913,10,14,1400
DE,D08914,9914,11,15,1500
FR,D08915,9915,12,16,1600
HU,D08916,9916,1,17,1700
NL,D08917,9917,2,18,1800
DE,D08918,9918,3,19,1900
FR,D08919,9919,4,20,2000
HU,D08920,9920,5,21,2100
NL,D08921,9921,6,22,2200
DE,D08922,9922,7,23,2300
FR,D08923,9923,8,24,2400
HU,D08924,9924,9,25,2500
NL,D08925,9925,10,26,2600
DE,D08926,9926,11,27,2700
FR,D08927,9927,12,28,2800
HU,D08928,9928,1,29,2900
NL,D08929,9929,2,30,3000
DE,D08930,9930,3,31,3100
FR,D08931,9931,4,32,3200
HU,D08932,9932,5,33,3300
NL,D08933,9933,6,34,3400
DE,D08934,9934,7,35,3500
FR,D08935,9935,8,36,3600
HU,D08936,9936,9,37,3700
NL,D08937,9937,10,38,3800
DE,D08938,9938,11,39,3900
FR,D08939,9939,12,40,4000
HU,D08940,9940,1,41,4100
NL,D08941,9941,2,42,4200
DE,D08942,9942,3,43,4300
FR,D08943,9943,4,44,4400
HU,D08944,9944,5,45,4500
NL,D08945,9945,6,46,4600
DE,D08946,9946,7,47,4700
FR,D08947,9947,8,48,4800
HU,D08948,9948,9,49,4900
NL,D08949,9949,10,50,5000
DE,D08950,9950,11,1,100
FR,D08951,9951,12,2,200
HU,D08952,9952,1,3,300
NL,D08953,9953,2,4,400
DE,D08954,9954,3,5,500
FR,D08955,9955,4,6,600
HU,D08956,9956,5,7,700
NL,D08957,9957,6,8,800
DE,D08958,9958,7,9,900
FR,D08959,9959,8,10,1000
HU,D08960,9960,9,11,1100
NL,D08961,9961,10,12,1200
DE,D08962,9962,11,13,1300
FR,D08963,9963,12,14,1400
HU,D08964,9964,1,15,1500
NL,D08965,9965,2,16,1600
DE,D08966,9966,3,17,1700
FR,D08967,9967,4,18,1800
HU,D08968,9968,5,19,1900
NL,D08969,9969,6,20,2000
DE,D08970,9970,7,21,2100
FR,D08971,9971,8,22,2200
HU,D08972,9972,9,23,2300
NL,D08973,9973,10,24,2400
DE,D08974,9974,11,25,2500
FR,D08975,9975,12,26,2600
HU,D08976,9976,1,27,2700
NL,D08977,9977,2,28,2800
DE,D08978,9978,3,29,2900
FR,D08979,9979,4,30,3000
HU,D08980,9980,5,31,3100
NL,D08981,9981,6,32,3200
DE,D08982,9982,7,33,3300
FR,D08983,9983,8,34,3400
HU,D08984,9984,9,35,3500
NL,D08985,9985,10,36,3600
DE,D08986,9986,11,37,3700
FR,D08987,9987,12,38,3800
HU,D08988,9988,1,39,3900
NL,D08989,9989,2,40,4000
DE,D08990,9990,3,41,4100
FR,D08991,9991,4,42,4200
HU,D08992,9992,5,43,4300
NL,D08993,9993,6,44,4400
DE,D08994,9994,7,45,4500
FR,D08995,9995,8,46,4600
HU,D08996,9996,9,47,4700
NL,D08997,9997,10,48,4800
DE,D08998,9998,11,49,4900
FR,D08999,9999,12,50,5000
HU,D09000,10000,1,1,100
NL,D09001,10001,2,2,200
DE,D09002,10002,3,3,300
FR,D09003,10003,4,4,400
HU,D09004,10004,5,5,500
NL,D09005,10005,6,6,600
DE,D09006,10006,7,7,700
FR,D09007,10007,8,8,800
HU,D09008,10008,9,9,900
NL,D09009,10009,10,10,1000
DE,D09010,10010,11,11,1100
FR,D09011,10011,12,12,1200
HU,D09012,10012,1,13,1300
NL,D09013,10013,2,14,1400
DE,D09014,10014,3,15,1500
FR,D09015,10015,4,16,1600
HU,D09016,10016,5,17,1700
NL,D09017,10017,6,18,1800
DE,D09018,10018,7,19,1900
FR,D09019,10019,8,20,2000
HU,D09020,10020,9,21,2100
NL,D09021,10021,10,22,2200
DE,D09022,10022,11,23,2300
FR,D09023,10023,12,24,2400
HU,D09024,10024,1,25,2500
NL,D09025,10025,2,26,2600
DE,D09026,10026,3,27,2700
FR,D09027,10027,4,28,2800
HU,D09028,10028,5,29,2900
NL,D09029,10029,6,30,3000
DE,D09030,10030,7,31,3100
FR,D09031,10031,8,32,3200
HU,D09032,10032,9,33,3300
NL,D09033,10033,10,34,3400
DE,D09034,10034,11,35,3500
FR,D09035,10035,12,36,3600
HU,D09036,10036,1,37,3700
NL,D09037,10037,2,38,3800
DE,D09038,10038,3,39,3900
FR,D09039,10039,4,40,4000
HU,D09040,10040,5,41,4100
NL,D09041,10041,6,42,4200
DE,D09042,10042,7,43,4300
FR,D09043,10043,8,44,4400
HU,D09044,10044,9,45,4500
NL,D09045,10045,10,46,4600
DE,D09046,10046,11,47,4700
FR,D09047,10047,12,48,4800
HU,D09048,10048,1,49,4900
NL,D09049,10049,2,50,5000
DE,D09050,10050,3,1,100
FR,D09051,10051,4,2,200
HU,D09052,10052,5,3,300
NL,D09053,10053,6,4,400
DE,D09054,10054,7,5,500
FR,D09055,10055,8,6,600
HU,D09056,10056,9,7,700
NL,D09057,10057,10,8,800
DE,D09058,10058,11,9,900
FR,D09059,10059,12,10,1000
HU,D09060,10060,1,11,1100
NL,D09061,10061,2,12,1200
DE,D09062,10062,3,13,1300
FR,D09063,10063,4,14,1400
HU,D09064,10064,5,15,1500
NL,D09065,10065,6,16,1600
DE,D09066,10066,7,17,1700
FR,D09067,10067,8,18,1800
HU,D09068,10068,9,19,1900
NL,D09069,10069,10,20,2000
DE,D09070,10070,11,21,2100
FR,D09071,10071,12,22,2200
HU,D09072,10072,1,23,2300
NL,D09073,10073,2,24,2400
DE,D09074,10074,3,25,2500
FR,D09075,10075,4,26,2600
HU,D09076,10076,5,27,2700
NL,D09077,10077,6,28,2800
DE,D09078,10078,7,29,2900
FR,D09079,10079,8,30,3000
HU,D09080,10080,9,31,3100
NL,D09081,10081,10,32,3200
DE,D09082,10082,11,33,3300
FR,D09083,10083,12,34,3400
HU,D09084,10084,1,35,3500
NL,D09085,10085,2,36,3600
DE,D09086,10086,3,37,3700
FR,D09087,10087,4,38,3800
HU,D09088,10088,5,39,3900
NL,D09089,10089,6,40,4000
DE,D09090,10090,7,41,4100
FR,D09091,10091,8,42,4200
HU,D09092,10092,9,43,4300
NL,D09093,10093,10,44,4400
DE,D09094,10094,11,45,4500
FR,D09095,10095,12,46,4600
HU,D09096,10096,1,47,4700
NL,D09097,10097,2,48,4800
DE,D09098,10098,3,49,4900
FR,D09099,10099,4,50,5000
HU,D09100,10100,5,1,100
NL,D09101,10101,6,2,200
DE,D09102,10102,7,3,300
FR,D09103,10103,8,4,400
HU,D09104,10104,9,5,500
NL,D09105,10105,10,6,600
DE,D09106,10106,11,7,700
FR,D09107,10107,12,8,800
HU,D09108,10108,1,9,900
NL,D09109,10109,2,10,1000
DE,D09110,10110,3,11,1100
FR,D09111,10111,4,12,1200
HU,D09112,10112,5,13,1300
NL,D09113,10113,6,14,1400
DE,D09114,10114,7,15,1500
FR,D09115,10115,8,16,1600
HU,D09116,10116,9,17,1700
NL,D09117,10117,10,18,1800
DE,D09118,10118,11,19,1900
FR,D09119,10119,12,20,2000
HU,D09120,10120,1,21,2100
NL,D09121,10121,2,22,2200
DE,D09122,10122,3,23,2300
FR,D09123,10123,4,24,2400
HU,D09124,10124,5,25,2500
NL,D09125,10125,6,26,2600
DE,D09126,10126,7,27,2700
FR,D09127,10127,8,28,2800
HU,D09128,10128,9,29,2900
NL,D09129,10129,10,30,3000
DE,D09130,10130,11,31,3100
FR,D09131,10131,12,32,3200
HU,D09132,10132,1,33,3300
NL,D09133,10133,2,34,3400
DE,D09134,10134,3,35,3500
FR,D09135,10135,4,36,3600
HU,D09136,10136,5,37,3700
NL,D09137,10137,6,38,3800
DE,D09138,10138,7,39,3900
FR,D09139,10139,8,40,4000
HU,D09140,10140,9,41,4100
NL,D09141,10141,10,42,4200
DE,D09142,10142,11,43,4300
FR,D09143,10143,12,44,4400
HU,D09144,10144,1,45,4500
NL,D09145,10145,2,46,4600
DE,D09146,10146,3,47,4700
FR,D09147,10147,4,48,4800
HU,D09148,10148,5,49,4900
NL,D09149,10149,6,50,5000
DE,D09150,10150,7,1,100
FR,D09151,10151,8,2,200
HU,D09152,10152,9,3,300
NL,D09153,10153,10,4,400
DE,D09154,10154,11,5,500
FR,D09155,10155,12,6,600
HU,D09156,10156,1,7,700
NL,D09157,10157,2,8,800
DE,D09158,10158,3,9,900
FR,D09159,10159,4,10,1000
HU,D09160,10160,5,11,1100
NL,D09161,10161,6,12,1200
DE,D09162,10162,7,13,1300
FR,D09163,10163,8,14,1400
HU,D09164,10164,9,15,1500
NL,D09165,10165,10,16,1600
DE,D09166,10166,11,17,1700
FR,D09167,10167,12,18,1800
HU,D09168,10168,1,19,1900
NL,D09169,10169,2,20,2000
DE,D09170,10170,3,21,2100
FR,D09171,10171,4,22,2200
HU,D09172,10172,5,23,2300
NL,D09173,10173,6,24,2400
DE,D09174,10174,7,25,2500
FR,D09175,10175,8,26,2600
HU,D09176,10176,9,27,2700
NL,D09177,10177,10,28,2800
DE,D09178,10178,11,29,2900
FR,D09179,10179,12,30,3000
HU,D09180,10180,1,31,3100
NL,D09181,10181,2,32,3200
DE,D09182,10182,3,33,3300
FR,D09183,10183,4,34,3400
HU,D09184,10184,5,35,3500
NL,D09185,10185,6,36,3600
DE,D09186,10186,7,37,3700
FR,D09187,10187,8,38,3800
HU,D09188,10188,9,39,3900
NL,D09189,10189,10,40,4000
DE,D09190,10190,11,41,4100
FR,D09191,10191,12,42,4200
HU,D09192,10192,1,43,4300
NL,D09193,10193,2,44,4400
DE,D09194,10194,3,45,4500
FR,D09195,10195,4,46,4600
HU,D09196,10196,5,47,4700
NL,D09197,10197,6,48,4800
DE,D09198,10198,7,49,4900
FR,D09199,10199,8,50,5000
HU,D09200,10200,9,1,100
NL,D09201,10201,10,2,200
DE,D09202,10202,11,3,300
FR,D09203,10203,12,4,400
HU,D09204,10204,1,5,500
NL,D09205,10205,2,6,600
DE,D09206,10206,3,7,700
FR,D09207,10207,4,8,800
HU,D09208,10208,5,9,900
NL,D09209,10209,6,10,1000
DE,D09210,10210,7,11,1100
FR,D09211,10211,8,12,1200
HU,D09212,10212,9,13,1300
NL,D09213,10213,10,14,1400
DE,D09214,10214,11,15,1500
FR,D09215,10215,12,16,1600
HU,D09216,10216,1,17,1700
NL,D09217,10217,2,18,1800
DE,D09218,10218,3,19,1900
FR,D09219,10219,4,20,2000
HU,D09220,10220,5,21,2100
NL,D09221,10221,6,22,2200
DE,D09222,10222,7,23,2300
FR,D09223,10223,8,24,2400
HU,D09224,10224,9,25,2500
NL,D09225,10225,10,26,2600
DE,D09226,10226,11,27,2700
FR,D09227,10227,12,28,2800
HU,D09228,10228,1,29,2900
NL,D09229,10229,2,30,3000
DE,D09230,10230,3,31,3100
FR,D09231,10231,4,32,3200
HU,D09232,10232,5,33,3300
NL,D09233,10233,6,34,3400
DE,D09234,10234,7,35,3500
FR,D09235,10235,8,36,3600
HU,D09236,10236,9,37,3700
NL,D09237,10237,10,38,3800
DE,D09238,10238,11,39,3900
FR,D09239,10239,12,40,4000
HU,D09240,10240,1,41,4100
NL,D09241,10241,2,42,4200
DE,D09242,10242,3,43,4300
FR,D09243,10243,4,44,4400
HU,D09244,10244,5,45,4500
NL,D09245,10245,6,46,4600
DE,D09246,10246,7,47,4700
FR,D09247,10247,8,48,4800
HU,D09248,10248,9,49,4900
NL,D09249,10249,10,50,5000
DE,D09250,10250,11,1,100
FR,D09251,10251,12,2,200
HU,D09252,10252,1,3,300
NL,D09253,10253,2,4,400
DE,D09254,10254,3,5,500
FR,D09255,10255,4,6,600
HU,D09256,10256,5,7,700
NL,D09257,10257,6,8,800
DE,D09258,10258,7,9,900
FR,D09259,10259,8,10,1000
HU,D09260,10260,9,11,1100
NL,D09261,10261,10,12,1200
DE,D09262,10262,11,13,1300
FR,D09263,10263,12,14,1400
HU,D09264,10264,1,15,1500
NL,D09265,10265,2,16,1600
DE,D09266,10266,3,17,1700
FR,D09267,10267,4,18,1800
HU,D09268,10268,5,19,1900
NL,D09269,10269,6,20,2000
DE,D09270,10270,7,21,2100
FR,D09271,10271,8,22,2200
HU,D09272,10272,9,23,2300
NL,D09273,10273,10,24,2400
DE,D09274,10274,11,25,2500
FR,D09275,10275,12,26,2600
HU,D09276,10276,1,27,2700
NL,D09277,10277,2,28,2800
DE,D09278,10278,3,29,2900
FR,D09279,10279,4,30,3000
HU,D09280,10280,5,31,3100
NL,D09281,10281,6,32,3200
DE,D09282,10282,7,33,3300
FR,D09283,10283,8,34,3400
HU,D09284,10284,9,35,3500
NL,D09285,10285,10,36,3600
DE,D09286,10286,11,37,3700
FR,D09287,10287,12,38,3800
HU,D09288,10288,1,39,3900
NL,D09289,10289,2,40,4000
DE,D09290,10290,3,41,4100
FR,D09291,10291,4,42,4200
HU,D09292,10292,5,43,4300
NL,D09293,10293,6,44,4400
DE,D09294,10294,7,45,4500
FR,D09295,10295,8,46,4600
HU,D09296,10296,9,47,4700
NL,D09297,10297,10,48,4800
DE,D09298,10298,11,49,4900
FR,D09299,10299,12,50,5000
HU,D09300,10300,1,1,100
NL,D09301,10301,2,2,200
DE,D09302,10302,3,3,300
FR,D09303,10303,4,4,400
HU,D09304,10304,5,5,500
NL,D09305,10305,6,6,600
DE,D09306,10306,7,7,700
FR,D09307,10307,8,8,800
HU,D09308,10308,9,9,900
NL,D09309,10309,10,10,1000
DE,D09310,10310,11,11,1100
FR,D09311,10311,12,12,1200
HU,D09312,10312,1,13,1300
NL,D09313,10313,2,14,1400
DE,D09314,10314,3,15,1500
FR,D09315,10315,4,16,1600
HU,D09316,10316,5,17,1700
NL,D09317,10317,6,18,1800
DE,D09318,10318,7,19,1900
FR,D09319,10319,8,20,2000
HU,D09320,10320,9,21,2100
NL,D09321,10321,10,22,2200
DE,D09322,10322,11,23,2300
FR,D09323,10323,12,24,2400
HU,D09324,10324,1,25,2500
NL,D09325,10325,2,26,2600
DE,D09326,10326,3,27,2700
FR,D09327,10327,4,28,2800
HU,D09328,10328,5,29,2900
NL,D09329,10329,6,30,3000
DE,D09330,10330,7,31,3100
FR,D09331,10331,8,32,3200
HU,D09332,10332,9,33,3300
NL,D09333,10333,10,34,3400
DE,D09334,10334,11,35,3500
FR,D09335,10335,12,36,3600
HU,D09336,10336,1,37,3700
NL,D09337,10337,2,38,3800
DE,D09338,10338,3,39,3900
FR,D09339,10339,4,40,4000
HU,D09340,10340,5,41,4100
NL,D09341,10341,6,42,4200
DE,D09342,10342,7,43,4300
FR,D09343,10343,8,44,4400
HU,D09344,10344,9,45,4500
NL,D09345,10345,10,46,4600
DE,D09346,10346,11,47,4700
FR,D09347,10347,12,48,4800
HU,D09348,10348,1,49,4900
NL,D09349,10349,2,50,5000
DE,D09350,10350,3,1,100
FR,D09351,10351,4,2,200
HU,D09352,10352,5,3,300
NL,D09353,10353,6,4,400
DE,D09354,10354,7,5,500
FR,D09355,10355,8,6,600
HU,D09356,10356,9,7,700
NL,D09357,10357,10,8,800
DE,D09358,10358,11,9,900
FR,D09359,10359,12,10,1000
HU,D09360,10360,1,11,1100
NL,D09361,10361,2,12,1200
DE,D09362,10362,3,13,1300
FR,D09363,10363,4,14,1400
HU,D09364,10364,5,15,1500
NL,D09365,10365,6,16,1600
DE,D09366,10366,7,17,1700
FR,D09367,10367,8,18,1800
HU,D09368,10368,9,19,1900
NL,D09369,10369,10,20,2000
DE,D09370,10370,11,21,2100
FR,D09371,10371,12,22,2200
HU,D09372,10372,1,23,2300
NL,D09373,10373,2,24,2400
DE,D09374,10374,3,25,2500
FR,D09375,10375,4,26,2600
HU,D09376,10376,5,27,2700
NL,D09377,10377,6,28,2800
DE,D09378,10378,7,29,2900
FR,D09379,10379,8,30,3000
HU,D09380,10380,9,31,3100
NL,D09381,10381,10,32,3200
DE,D09382,10382,11,33,3300
FR,D09383,10383,12,34,3400
HU,D09384,10384,1,35,3500
NL,D09385,10385,2,36,3600
DE,D09386,10386,3,37,3700
FR,D09387,10387,4,38,3800
HU,D09388,10388,5,39,3900
NL,D09389,10389,6,40,4000
DE,D09390,10390,7,41,4100
FR,D09391,10391,8,42,4200
HU,D09392,10392,9,43,4300
NL,D09393,10393,10,44,4400
DE,D09394,10394,11,45,4500
FR,D09395,10395,12,46,4600
HU,D09396,10396,1,47,4700
NL,D09397,10397,2,48,4800
DE,D09398,10398,3,49,4900
FR,D09399,10399,4,50,5000
HU,D09400,10400,5,1,100
NL,D09401,10401,6,2,200
DE,D09402,10402,7,3,300
FR,D09403,10403,8,4,400
HU,D09404,10404,9,5,500
NL,D09405,10405,10,6,600
DE,D09406,10406,11,7,700
FR,D09407,10407,12,8,800
HU,D09408,10408,1,9,900
NL,D09409,10409,2,10,1000
DE,D09410,10410,3,11,1100
FR,D09411,10411,4,12,1200
HU,D09412,10412,5,13,1300
NL,D09413,10413,6,14,1400
DE,D09414,10414,7,15,1500
FR,D09415,10415,8,16,1600
HU,D09416,10416,9,17,1700
NL,D09417,10417,10,18,1800
DE,D09418,10418,11,19,1900
FR,D09419,10419,12,20,2000
HU,D09420,10420,1,21,2100
NL,D09421,10421,2,22,2200
DE,D09422,10422,3,23,2300
FR,D09423,10423,4,24,2400
HU,D09424,10424,5,25,2500
NL,D09425,10425,6,26,2600
DE,D09426,10426,7,27,2700
FR,D09427,10427,8,28,2800
HU,D09428,10428,9,29,2900
NL,D09429,10429,10,30,3000
DE,D09430,10430,11,31,3100
FR,D09431,10431,12,32,3200
HU,D09432,10432,1,33,3300
NL,D09433,10433,2,34,3400
DE,D09434,10434,3,35,3500
FR,D09435,10435,4,36,3600
HU,D09436,10436,5,37,3700
NL,D09437,10437,6,38,3800
DE,D09438,10438,7,39,3900
FR,D09439,10439,8,40,4000
HU,D09440,10440,9,41,4100
NL,D09441,10441,10,42,4200
DE,D09442,10442,11,43,4300
FR,D09443,10443,12,44,4400
HU,D09444,10444,1,45,4500
NL,D09445,10445,2,46,4600
DE,D09446,10446,3,47,4700
FR,D09447,10447,4,48,4800
HU,D09448,10448,5,49,4900
NL,D09449,10449,6,50,5000
DE,D09450,10450,7,1,100
FR,D09451,10451,8,2,200
HU,D09452,10452,9,3,300
NL,D09453,10453,10,4,400
DE,D09454,10454,11,5,500
FR,D09455,10455,12,6,600
HU,D09456,10456,1,7,700
NL,D09457,10457,2,8,800
DE,D09458,10458,3,9,900
FR,D09459,10459,4,10,1000
HU,D09460,10460,5,11,1100
NL,D09461,10461,6,12,1200
DE,D09462,10462,7,13,1300
FR,D09463,10463,8,14,1400
HU,D09464,10464,9,15,1500
NL,D09465,10465,10,16,1600
DE,D09466,10466,11,17,1700
FR,D09467,10467,12,18,1800
HU,D09468,10468,1,19,1900
NL,D09469,10469,2,20,2000
DE,D09470,10470,3,21,2100
FR,D09471,10471,4,22,2200
HU,D09472,10472,5,23,2300
NL,D09473,10473,6,24,2400
DE,D09474,10474,7,25,2500
FR,D09475,10475,8,26,2600
HU,D09476,10476,9,27,2700
NL,D09477,10477,10,28,2800
DE,D09478,10478,11,29,2900
FR,D09479,10479,12,30,3000
HU,D09480,10480,1,31,3100
NL,D09481,10481,2,32,3200
DE,D09482,10482,3,33,3300
FR,D09483,10483,4,34,3400
HU,D09484,10484,5,35,3500
NL,D09485,10485,6,36,3600
DE,D09486,10486,7,37,3700
FR,D09487,10487,8,38,3800
HU,D09488,10488,9,39,3900
NL,D09489,10489,10,40,4000
DE,D09490,10490,11,41,4100
FR,D09491,10491,12,42,4200
HU,D09492,10492,1,43,4300
NL,D09493,10493,2,44,4400
DE,D09494,10494,3,45,4500
FR,D09495,10495,4,46,4600
HU,D09496,10496,5,47,4700
NL,D09497,10497,6,48,4800
DE,D09498,10498,7,49,4900
FR,D09499,10499,8,50,5000
HU,D09500,10500,9,1,100
NL,D09501,10501,10,2,200
DE,D09502,10502,11,3,300
FR,D09503,10503,12,4,400
HU,D09504,10504,1,5,500
NL,D09505,10505,2,6,600
DE,D09506,10506,3,7,700
FR,D09507,10507,4,8,800
HU,D09508,10508,5,9,900
NL,D09509,10509,6,10,1000
DE,D09510,10510,7,11,1100
FR,D09511,10511,8,12,1200
HU,D09512,10512,9,13,1300
NL,D09513,10513,10,14,1400
DE,D09514,10514,11,15,1500
FR,D09515,10515,12,16,1600
HU,D09516,10516,1,17,1700
NL,D09517,10517,2,18,1800
DE,D09518,10518,3,19,1900
FR,D09519,10519,4,20,2000
HU,D09520,10520,5,21,2100
NL,D09521,10521,6,22,2200
DE,D09522,10522,7,23,2300
FR,D09523,10523,8,24,2400
HU,D09524,10524,9,25,2500
NL,D09525,10525,10,26,2600
DE,D09526,10526,11,27,2700
FR,D09527,10527,12,28,2800
HU,D09528,10528,1,29,2900
NL,D09529,10529,2,30,3000
DE,D09530,10530,3,31,3100
FR,D09531,10531,4,32,3200
HU,D09532,10532,5,33,3300
NL,D09533,10533,6,34,3400
DE,D09534,10534,7,35,3500
FR,D09535,10535,8,36,3600
HU,D09536,10536,9,37,3700
NL,D09537,10537,10,38,3800
DE,D09538,10538,11,39,3900
FR,D09539,10539,12,40,4000
HU,D09540,10540,1,41,4100
NL,D09541,10541,2,42,4200
DE,D09542,10542,3,43,4300
FR,D09543,10543,4,44,4400
HU,D09544,10544,5,45,4500
NL,D09545,10545,6,46,4600
DE,D09546,10546,7,47,4700
FR,D09547,10547,8,48,4800
HU,D09548,10548,9,49,4900
NL,D09549,10549,10,50,5000
DE,D09550,10550,11,1,100
FR,D09551,10551,12,2,200
HU,D09552,10552,1,3,300
NL,D09553,10553,2,4,400
DE,D09554,10554,3,5,500
FR,D09555,10555,4,6,600
HU,D09556,10556,5,7,700
NL,D09557,10557,6,8,800
DE,D09558,10558,7,9,900
FR,D09559,10559,8,10,1000
HU,D09560,10560,9,11,1100
NL,D09561,10561,10,12,1200
DE,D09562,10562,11,13,1300
FR,D09563,10563,12,14,1400
HU,D09564,10564,1,15,1500
NL,D09565,10565,2,16,1600
DE,D09566,10566,3,17,1700
FR,D09567,10567,4,18,1800
HU,D09568,10568,5,19,1900
NL,D09569,10569,6,20,2000
DE,D09570,10570,7,21,2100
FR,D09571,10571,8,22,2200
HU,D09572,10572,9,23,2300
NL,D09573,10573,10,24,2400
DE,D09574,10574,11,25,2500
FR,D09575,10575,12,26,2600
HU,D09576,10576,1,27,2700
NL,D09577,10577,2,28,2800
DE,D09578,10578,3,29,2900
FR,D09579,10579,4,30,3000
HU,D09580,10580,5,31,3100
NL,D09581,10581,6,32,3200
DE,D09582,10582,7,33,3300
FR,D09583,10583,8,34,3400
HU,D09584,10584,9,35,3500
NL,D09585,10585,10,36,3600
DE,D09586,10586,11,37,3700
FR,D09587,10587,12,38,3800
HU,D09588,10588,1,39,3900
NL,D09589,10589,2,40,4000
DE,D09590,10590,3,41,4100
FR,D09591,10591,4,42,4200
HU,D09592,10592,5,43,4300
NL,D09593,10593,6,44,4400
DE,D09594,10594,7,45,4500
FR,D09595,10595,8,46,4600
HU,D09596,10596,9,47,4700
NL,D09597,10597,10,48,4800
DE,D09598,10598,11,49,4900
FR,D09599,10599,12,50,5000
HU,D09600,10600,1,1,100
NL,D09601,10601,2,2,200
DE,D09602,10602,3,3,300
FR,D09603,10603,4,4,400
HU,D09604,10604,5,5,500
NL,D09605,10605,6,6,600
DE,D09606,10606,7,7,700
FR,D09607,10607,8,8,800
HU,D09608,10608,9,9,900
NL,D09609,10609,10,10,1000
DE,D09610,10610,11,11,1100
FR,D09611,10611,12,12,1200
HU,D09612,10612,1,13,1300
NL,D09613,10613,2,14,1400
DE,D09614,10614,3,15,1500
FR,D09615,10615,4,16,1600
HU,D09616,10616,5,17,1700
NL,D09617,10617,6,18,1800
DE,D09618,10618,7,19,1900
FR,D09619,10619,8,20,2000
HU,D09620,10620,9,21,2100
NL,D09621,10621,10,22,2200
DE,D09622,10622,11,23,2300
FR,D09623,10623,12,24,2400
HU,D09624,10624,1,25,2500
NL,D09625,10625,2,26,2600
DE,D09626,10626,3,27,2700
FR,D09627,10627,4,28,2800
HU,D09628,10628,5,29,2900
NL,D09629,10629,6,30,3000
DE,D09630,10630,7,31,3100
FR,D09631,10631,8,32,3200
HU,D09632,10632,9,33,3300
NL,D09633,10633,10,34,3400
DE,D09634,10634,11,35,3500
FR,D09635,10635,12,36,3600
HU,D09636,10636,1,37,3700
NL,D09637,10637,2,38,3800
DE,D09638,10638,3,39,3900
FR,D09639,10639,4,40,4000
